name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Anugrahakala Bharatanatyam Academy,,, Tarsali,Parvati Nagar Tarsali,vadodara,5,27 Ratings,Entertainment Agencies,22.245361111111,73.208886111111,390009,0265PX265.X265.230223211951.Q5E9,https://www.justdial.com/Vadodara/Anugrahakala-Bharatanatyam-Academy-Tarsali/0265PX265-X265-230223211951-Q5E9_BZDET,5,https://content.jdmagicbox.com/v2/comp/vadodara/e9/0265px265.x265.230223211951.q5e9/catalogue/anugrahakala-bharatanatyam-academy-tarsali-vadodara-entertainment-agencies-drkalys314.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/e9/0265px265.x265.230223211951.q5e9/catalogue/anugrahakala-bharatanatyam-academy-tarsali-vadodara-entertainment-agencies-iam864hxpu.jpg;https://content.jdmagicbox.com/comp/vadodara/e9/0265px265.x265.230223211951.q5e9/catalogue/anugrahakala-bharatanatyam-academy-vadodara-entertainment-agencies-7cjt59mk27.jpg;https://content.jdmagicbox.com/comp/vadodara/e9/0265px265.x265.230223211951.q5e9/catalogue/anugrahakala-bharatanatyam-academy-vadodara-entertainment-agencies-r0a8uio4au.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/e9/0265px265.x265.230223211951.q5e9/catalogue/anugrahakala-bharatanatyam-academy-tarsali-vadodara-entertainment-agencies-z4uuchxvv6.jpg,,
Vinayak Led Photo Frame,,,Near Iti Tarsali,124Shantinagar Society Vadodara Tarsali,vadodara,5,11 Ratings,Entertainment Agencies,22.2626368,73.2135573,390009,0265PX265.X265.231222081903.W3G7,https://www.justdial.com/Vadodara/Vinayak-Led-Photo-Frame-Near-Iti-Tarsali/0265PX265-X265-231222081903-W3G7_BZDET,5,https://content.jdmagicbox.com/v2/comp/vadodara/g7/0265px265.x265.231222081903.w3g7/catalogue/vinayak-led-photo-frame-tarsali-vadodara-entertainment-agencies-kc2972t1ai.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/g7/0265px265.x265.231222081903.w3g7/catalogue/vinayak-led-photo-frame-tarsali-vadodara-entertainment-agencies-9zysyg817l.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/g7/0265px265.x265.231222081903.w3g7/catalogue/vinayak-led-photo-frame-tarsali-vadodara-entertainment-agencies-ss7tn9ryue.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/g7/0265px265.x265.231222081903.w3g7/catalogue/vinayak-led-photo-frame-tarsali-vadodara-entertainment-agencies-852b23s9xz.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/g7/0265px265.x265.231222081903.w3g7/catalogue/vinayak-led-photo-frame-tarsali-vadodara-entertainment-agencies-nvgahl6we3.jpg,,
R.K.Music Group Karaoke Singing,,, Tandalja,Sodagar Park 79 Tandalja,vadodara,5,10 Ratings,Entertainment Agencies,22.2880741,73.1527175,390012,0265PX265.X265.250601094814.Q4H6,https://www.justdial.com/Vadodara/RKMusic-Group-Karaoke-Singing-Tandalja/0265PX265-X265-250601094814-Q4H6_BZDET,5,https://content.jdmagicbox.com/comp/def_content/event_organisers/default-event-organisers-7.jpg,,
Royal Entertainment,,, Manjalpur,Tulsivan Appartment 2345 Gidc Manjalpur,vadodara,5,8 Ratings,Entertainment Agencies,22.2621565,73.1972152,390011,0265PX265.X265.260113232410.E1A2,https://www.justdial.com/Vadodara/Royal-Entertainment-Manjalpur/0265PX265-X265-260113232410-E1A2_BZDET,5,https://content.jdmagicbox.com/comp/def_content/entertainment-agencies/bcfc803fbf-entertainment-agencies-3-g1kh3.jpg,,
Gcc Tours And Events,,, Gotri,Gotri,vadodara,4.6,6 Ratings,Entertainment Agencies,22.31125,73.1481771,390021,0265PX265.X265.230907213822.X1F1,https://www.justdial.com/Vadodara/Gcc-Tours-And-Events-Gotri/0265PX265-X265-230907213822-X1F1_BZDET,4.6,https://content.jdmagicbox.com/comp/vadodara/f1/0265px265.x265.230907213822.x1f1/catalogue/gcc-tours-and-events-gotri-vadodara-entertainment-agencies-0j7q2gnidf.jpg,,
Eleven Production An Event Company,,, Dattapura,Parul University Dattapura,Vadodara,0,0 ,"Event Organisers, Event Management Companies",22.288827,73.363797,391760,0265PX265.X265.180327103141.V3A7,https://www.justdial.com/Vadodara/Eleven-Production-An-Event-Company-Dattapura/0265PX265-X265-180327103141-V3A7_BZDET,0,https://content.jdmagicbox.com/comp/def_content/event_organisers/default-event-organisers-6.jpg,,0
The Event Production Company,,,Near Okhla Police Station Okhla Industrial Area Phase 1,A-215 Ground Floor Okhla Industrial Area Phase 1,delhi,3.1,6 Ratings,"Event Organisers, Wedding Planners",28.5270291,77.276801,110020,011PXX11.XX11.140521133139.E9C9,https://www.justdial.com/Delhi/The-Event-Production-Company-Near-Okhla-Police-Station-Okhla-Industrial-Area-Phase-1/011PXX11-XX11-140521133139-E9C9_BZDET,3.1,https://content.jdmagicbox.com/comp/def_content/mandap_decorators/default-mandap-decorators-5.jpg,,0
Event Productions Company,,,Model TownCheema Nagar Jalandhar Kutchery,Mithapur Road Jalandhar Kutchery,Jalandhar,0,0 ,"Event Organisers, Event Organisers For DJ",31.32599778,75.58760336,144001,0181PX181.X181.130914124140.C7R7,https://www.justdial.com/Jalandhar/Event-Productions-Company-Model-Towncheema-Nagar-Jalandhar-Kutchery/0181PX181-X181-130914124140-C7R7_BZDET,0,https://content.jdmagicbox.com/comp/jalandhar/r7/0181px181.x181.130914124140.c7r7/catalogue/event-productions-company-jalandhar-city-jalandhar-event-organisers-2wnwqw.jpg,,0
The United Production,,,Near Deeps Party Plot Atladara,Akshar Paradise Atladara,vadodara,4.8,10 Ratings,"Event Management Companies, Event Organisers For Marketing",22.2668713,73.149154,390012,0265PX265.X265.240323161310.X3W2,https://www.justdial.com/Vadodara/The-United-Production-Near-Deeps-Party-Plot-Atladara/0265PX265-X265-240323161310-X3W2_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/vadodara/w2/0265px265.x265.240323161310.x3w2/catalogue/the-united-production-atladara-vadodara-event-management-companies-pxf48wuz9y.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/w2/0265px265.x265.240323161310.x3w2/catalogue/the-united-production-atladara-vadodara-event-management-companies-fa84vewj7w.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/w2/0265px265.x265.240323161310.x3w2/catalogue/the-united-production-atladara-vadodara-event-management-companies-rrfdepn456.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/w2/0265px265.x265.240323161310.x3w2/catalogue/the-united-production-atladara-vadodara-event-management-companies-i7j703pp9c.jpg;https://content.jdmagicbox.com/v2/comp/vadodara/w2/0265px265.x265.240323161310.x3w2/catalogue/the-united-production-atladara-vadodara-event-management-companies-456y2he0b4.jpg,,0
Ranbanka Survir Films Production House,,, Ajwa Road,Ajwa Road,vadodara,0,0 ,"Video Editing Services, Event Organisers For Wedding",22.3159379,73.2451542,390019,0265PX265.X265.200925163034.S5A5,https://www.justdial.com/Vadodara/Ranbanka-Survir-Films-Production-House-Ajwa-Road/0265PX265-X265-200925163034-S5A5_BZDET,0,https://content.jdmagicbox.com/comp/vadodara/a5/0265px265.x265.200925163034.s5a5/catalogue/mr-vijay-ajwa-road-vadodara-3ju93vhrou.jpg,,0
Event Management Company Pune Krish Productions,,,Behind Maruti Suzuki Showroom Aundh,Baner Road Aundh,pune,4.6,5 Ratings,Event Management Companies,18.5469448,73.8196962,411007,020PXX20.XX20.250313200421.V1D5,https://www.justdial.com/Pune/Event-Management-Company-Pune-Krish-Productions-Behind-Maruti-Suzuki-Showroom-Aundh/020PXX20-XX20-250313200421-V1D5_BZDET,4.6,https://content.jdmagicbox.com/comp/def_content/event-management-companies/shutterstock-370263524-event-management-companies-6-l0oiu.jpg,,0
R Production & Events,,,Opposite Noble Hospital Hadapsar,Magarpatta Road Hadapsar,pune,4.5,2 Ratings,"Mandap Decorators, Birthday Party Decorators",18.505178,73.928225,411028,020PXX20.XX20.201203010202.Y3N5,https://www.justdial.com/Pune/R-Production-Events-Opposite-Noble-Hospital-Hadapsar/020PXX20-XX20-201203010202-Y3N5_BZDET,4.5,https://content.jdmagicbox.com/comp/pune/n5/020pxx20.xx20.201203010202.y3n5/catalogue/r-production-and-events-hadapsar-pune-ezt2oku6e3.jpg;https://content.jdmagicbox.com/comp/pune/d9/020pxx20.xx20.211015214031.x6d9/catalogue/r-production-and-events-magarpatta-city-hadapsar-pune-event-organisers-0infurdng4.jpg;https://content.jdmagicbox.com/comp/pune/d9/020pxx20.xx20.211015214031.x6d9/catalogue/r-production-and-events-magarpatta-city-hadapsar-pune-event-organisers-niq1fm542a.jpg;https://content.jdmagicbox.com/comp/pune/d9/020pxx20.xx20.211015214031.x6d9/catalogue/r-production-and-events-magarpatta-city-hadapsar-pune-event-organisers-pmqvoat7kd.jpg;https://content.jdmagicbox.com/comp/pune/d9/020pxx20.xx20.211015214031.x6d9/catalogue/r-production-and-events-magarpatta-city-hadapsar-pune-event-organisers-3v90k0fr7r.jpg,,0
Mega Majestic Events & Production,,,Satav Nagar Hadapsar,Handewadi Road Hadapsar,pune,4.8,27 Ratings,"Event Organisers, Event Management Companies",18.4750108,73.9340677,411028,020PXX20.XX20.211007162349.T4V5,https://www.justdial.com/Pune/Mega-Majestic-Events-Production-Satav-Nagar-Hadapsar/020PXX20-XX20-211007162349-T4V5_BZDET,4.8,https://content.jdmagicbox.com/comp/pune/v5/020pxx20.xx20.211007162349.t4v5/catalogue/mega-majestic-events-pune-city-pune-event-management-companies-1m9olvjl8z.jpg;https://content.jdmagicbox.com/comp/pune/v5/020pxx20.xx20.211007162349.t4v5/catalogue/mega-majestic-events-pune-city-pune-ugqnkyo31j.jpg;https://content.jdmagicbox.com/comp/pune/v5/020pxx20.xx20.211007162349.t4v5/catalogue/mega-majestic-events-pune-city-pune-pcdjf75i43.jpg;https://content.jdmagicbox.com/comp/pune/v5/020pxx20.xx20.211007162349.t4v5/catalogue/mega-majestic-events-pune-city-pune-dhcelmcutx.jpg;https://content.jdmagicbox.com/comp/pune/v5/020pxx20.xx20.211007162349.t4v5/catalogue/mega-majestic-events-pune-city-pune-j273lfw7yg.jpg,,0
Zoya Production Events,,, Shinde Vasti,Bhim Nagar Colony Hadapsar Shinde Vasti,pune,4,2 Ratings,Banquet Halls,18.5186758,73.9135467,411013,020PXX20.XX20.250313230216.S3U2,https://www.justdial.com/Pune/Zoya-Production-Events-Shinde-Vasti/020PXX20-XX20-250313230216-S3U2_BZDET,4,https://content.jdmagicbox.com/comp/def_content/banquet_halls/default-banquet-halls-2.jpg,,0
Dream Event's & Production Company,,,Near By Momin Clinic Gupta Enterprises Sayyad Nagar Hadapsar,Mahammad Wadi Road Hadapsar,pune,2,1 Rating,"Event Organisers, Birthday Party Organisers",18.4808888,73.9291283,411028,020PXX20.XX20.231221153037.X7F1,https://www.justdial.com/Pune/Dream-Events-Production-Company-Near-By-Momin-Clinic-Gupta-Enterprises-Sayyad-Nagar-Hadapsar/020PXX20-XX20-231221153037-X7F1_BZDET,2,https://content.jdmagicbox.com/comp/pune/f1/020pxx20.xx20.231221153037.x7f1/catalogue/g8eophi7sc5v7oh-1onhqwgk0g.jpg;https://content.jdmagicbox.com/comp/pune/f1/020pxx20.xx20.231221153037.x7f1/catalogue/73f394fpm4igon0-1jltrg18s9.jpg;https://content.jdmagicbox.com/comp/pune/f1/020pxx20.xx20.231221153037.x7f1/catalogue/si0jmurpauze9o0-mou2tix4bi.jpg;https://content.jdmagicbox.com/comp/pune/f1/020pxx20.xx20.231221153037.x7f1/catalogue/tx2vjmtynlho43i-0ilspwr05u.jpg;https://content.jdmagicbox.com/comp/pune/f1/020pxx20.xx20.231221153037.x7f1/catalogue/6bmz4dsce8ktxaa-2qdg8b8qkf.jpg,,0
Talent Overseas,,,Beside Shree Venkateswara LodgeNear D Entrance Khairatabad,207 2nd Flr Saeed Plaza Lakdikapul Khairatabad,Hyderabad,4.7,"1,220 Ratings","Attestation Services, Embassy Attestation Services",17.4045978,78.4648979,500004,040PXX40.XX40.190524230330.P1G1,https://www.justdial.com/Hyderabad/Talent-Overseas-Beside-Shree-Venkateswara-Lodgenear-D-Entrance-Khairatabad/040PXX40-XX40-190524230330-P1G1_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/g1/040pxx40.xx40.190524230330.p1g1/catalogue/talent-overseas-hyderabad-0un8xtfck2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/g1/040pxx40.xx40.190524230330.p1g1/catalogue/talent-overseas-hyderabad-attestation-services-nc42o6ykxb.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/g1/040pxx40.xx40.190524230330.p1g1/catalogue/talent-overseas-hyderabad-0getdvy2dq.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/g1/040pxx40.xx40.190524230330.p1g1/catalogue/talent-overseas-hyderabad-elgrqbdxse.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/g1/040pxx40.xx40.190524230330.p1g1/catalogue/talent-overseas-hyderabad-ueo2zacpl3.jpg,,0
Talent Agencies,,,South Of South Over Bridge Panampilly Nagar,SA Road Panampilly Nagar,ERNAKULAM,4,1 Rating,"Powder Coating Machine Dealers, Powder Coating Equipment Dealers",9.9652832,76.2937303,682036,0484PX484.X484.000954935494.M1D2,https://www.justdial.com/Ernakulam/Talent-Agencies-South-Of-South-Over-Bridge-Panampilly-Nagar/0484PX484-X484-000954935494-M1D2_BZDET,4,https://content.jdmagicbox.com/comp/ernakulam/d2/0484px484.x484.000954935494.m1d2/catalogue/talent-agencies-panampilly-nagar-ernakulam-powder-coating-services-7rqwkfow48.jpg;https://content.jdmagicbox.com/comp/def_content/powder-coating-machine-dealers/default-powder-coating-machine-dealers-2-pkkv3.jpg,,0
Talent Gurus,,, Khairatabad,Golden Edifice Khairatabad,Hyderabad,4,13 Ratings,"Placement Services (Candidate), Placement Services For BPO (Candidate)",17.412737,78.45978,500004,040P1220693432I5M6N2,https://www.justdial.com/Hyderabad/Talent-Gurus-Khairatabad/040P1220693432I5M6N2_BZDET,4,https://content.jdmagicbox.com/comp/def_content/placement-services-for-manufacturing-industry-candidate/shutterstock-217010275-placement-services-for-manufacturing-industry-candidate-3-gp74f.jpg,,0
Talent Source Consultancy,,,Opposite to Kamat Hotel Khairatabad,Saifabad Khairtabad Khairatabad,hyderabad,4.6,6 Ratings,Consultants,17.4046414,78.466314,500004,040PXX40.XX40.240514180918.J8G6,https://www.justdial.com/Hyderabad/Talent-Source-Consultancy-Opposite-To-Kamat-Hotel-Khairatabad/040PXX40-XX40-240514180918-J8G6_BZDET,4.6,https://content.jdmagicbox.com/comp/def_content/consultants/shutterstock-98920013-consultants-2-pjls9.jpg,,0
Talent Buzz,,,Beside Ioc Petrolpump Jaya Prakash Nagar Khairatabad,Jaya Prakash Nagar-Khairatabad,hyderabad,4,2 Ratings,"Training Centres, Data Science Training Institutes",17.4492494,78.4500587,500038,040PXX40.XX40.230819100221.J8U5,https://www.justdial.com/Hyderabad/Talent-Buzz-Beside-Ioc-Petrolpump-Jaya-Prakash-Nagar-Khairatabad/040PXX40-XX40-230819100221-J8U5_BZDET,4,https://content.jdmagicbox.com/comp/def_content/vocational-course-training-centres/vocational-course-training-centres-6-vocational-course-training-centres-5-qhzxt.jpg,,0
